road_event_feed_info_feed_update_date,road_event_feed_info_version,road_event_id,subidentifier,road_name,road_number,direction,beginning_cross_street,ending_cross_street,beginning_milepost,ending_milepost,beginning_accuracy,ending_accuracy,start_date,end_date,start_date_accuracy,end_date_accuracy,event_status,total_num_lanes,vehicle_impact,workers_present,reduced_speed_limit,restrictions,description,issuing_organization,creation_date,update_date,types_of_work,lanes,geometry_linestring,geometry_multipoint
04/02/2024 08:43:42 PM,2,ELP_2023-09-01_00053+2024-04-02,ELP,Gateway North,,northbound,Mesquite Hill,,,,Estimated,Estimated,04/02/2024 12:00:00 AM,04/02/2024 11:59:59 PM,Estimated,Estimated,,2,some-lanes-closed,,,[],2023- 09/02 - On-Going Closure - RIGHT LANE CLOSED,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""open"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-106.374235 31.964939))
04/02/2024 08:43:42 PM,2,ELP_2023-09-01_00053+2024-04-03,ELP,Gateway North,,northbound,Mesquite Hill,,,,Estimated,Estimated,04/03/2024 12:00:00 AM,04/03/2024 11:59:59 PM,Estimated,Estimated,,2,some-lanes-closed,,,[],2023- 09/02 - On-Going Closure - RIGHT LANE CLOSED,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""open"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-106.374235 31.964939))
04/02/2024 08:43:42 PM,2,ELP_2023-09-01_00053+2024-04-04,ELP,Gateway North,,northbound,Mesquite Hill,,,,Estimated,Estimated,04/04/2024 12:00:00 AM,04/04/2024 11:59:59 PM,Estimated,Estimated,,2,some-lanes-closed,,,[],2023- 09/02 - On-Going Closure - RIGHT LANE CLOSED,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""open"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-106.374235 31.964939))
04/02/2024 08:43:42 PM,2,ELP_2023-09-01_00053+2024-04-05,ELP,Gateway North,,northbound,Mesquite Hill,,,,Estimated,Estimated,04/05/2024 12:00:00 AM,04/05/2024 11:59:59 PM,Estimated,Estimated,,2,some-lanes-closed,,,[],2023- 09/02 - On-Going Closure - RIGHT LANE CLOSED,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""open"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-106.374235 31.964939))
04/02/2024 08:43:42 PM,2,ELP_2023-09-01_00053+2024-04-06,ELP,Gateway North,,northbound,Mesquite Hill,,,,Estimated,Estimated,04/06/2024 12:00:00 AM,04/06/2024 11:59:59 PM,Estimated,Estimated,,2,some-lanes-closed,,,[],2023- 09/02 - On-Going Closure - RIGHT LANE CLOSED,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""open"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-106.374235 31.964939))
04/02/2024 08:43:42 PM,2,ELP_2023-09-01_00053+2024-04-07,ELP,Gateway North,,northbound,Mesquite Hill,,,,Estimated,Estimated,04/07/2024 12:00:00 AM,04/07/2024 11:59:59 PM,Estimated,Estimated,,2,some-lanes-closed,,,[],2023- 09/02 - On-Going Closure - RIGHT LANE CLOSED,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""open"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-106.374235 31.964939))
04/02/2024 08:43:42 PM,2,ELP_2023-09-01_00053+2024-04-08,ELP,Gateway North,,northbound,Mesquite Hill,,,,Estimated,Estimated,04/08/2024 12:00:00 AM,04/08/2024 11:59:59 PM,Estimated,Estimated,,2,some-lanes-closed,,,[],2023- 09/02 - On-Going Closure - RIGHT LANE CLOSED,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""open"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-106.374235 31.964939))
04/02/2024 08:43:42 PM,2,ELP_2023-09-01_00053+2024-04-09,ELP,Gateway North,,northbound,Mesquite Hill,,,,Estimated,Estimated,04/09/2024 12:00:00 AM,04/09/2024 11:59:59 PM,Estimated,Estimated,,2,some-lanes-closed,,,[],2023- 09/02 - On-Going Closure - RIGHT LANE CLOSED,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""open"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-106.374235 31.964939))
04/02/2024 08:43:42 PM,2,ELP_2023-09-01_00053+2024-04-10,ELP,Gateway North,,northbound,Mesquite Hill,,,,Estimated,Estimated,04/10/2024 12:00:00 AM,04/10/2024 11:59:59 PM,Estimated,Estimated,,2,some-lanes-closed,,,[],2023- 09/02 - On-Going Closure - RIGHT LANE CLOSED,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""open"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-106.374235 31.964939))
04/02/2024 08:43:42 PM,2,ELP_2023-09-01_00053+2024-04-11,ELP,Gateway North,,northbound,Mesquite Hill,,,,Estimated,Estimated,04/11/2024 12:00:00 AM,04/11/2024 11:59:59 PM,Estimated,Estimated,,2,some-lanes-closed,,,[],2023- 09/02 - On-Going Closure - RIGHT LANE CLOSED,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""open"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-106.374235 31.964939))
04/02/2024 08:43:42 PM,2,ELP_2023-09-01_00053+2024-04-12,ELP,Gateway North,,northbound,Mesquite Hill,,,,Estimated,Estimated,04/12/2024 12:00:00 AM,04/12/2024 11:59:59 PM,Estimated,Estimated,,2,some-lanes-closed,,,[],2023- 09/02 - On-Going Closure - RIGHT LANE CLOSED,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""open"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-106.374235 31.964939))
04/02/2024 08:43:42 PM,2,ELP_2023-09-01_00053+2024-04-13,ELP,Gateway North,,northbound,Mesquite Hill,,,,Estimated,Estimated,04/13/2024 12:00:00 AM,04/13/2024 11:59:59 PM,Estimated,Estimated,,2,some-lanes-closed,,,[],2023- 09/02 - On-Going Closure - RIGHT LANE CLOSED,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""open"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-106.374235 31.964939))
04/02/2024 08:43:42 PM,2,ELP_2023-09-01_00053+2024-04-14,ELP,Gateway North,,northbound,Mesquite Hill,,,,Estimated,Estimated,04/14/2024 12:00:00 AM,04/14/2024 11:59:59 PM,Estimated,Estimated,,2,some-lanes-closed,,,[],2023- 09/02 - On-Going Closure - RIGHT LANE CLOSED,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""open"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-106.374235 31.964939))
04/02/2024 08:43:42 PM,2,ELP_2023-09-01_00053+2024-04-15,ELP,Gateway North,,northbound,Mesquite Hill,,,,Estimated,Estimated,04/15/2024 12:00:00 AM,04/15/2024 11:59:59 PM,Estimated,Estimated,,2,some-lanes-closed,,,[],2023- 09/02 - On-Going Closure - RIGHT LANE CLOSED,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""open"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-106.374235 31.964939))
04/02/2024 08:43:42 PM,2,ELP_2023-09-01_00075+2024-04-02,ELP,Gateway North,,northbound,Trowbridge,,,,Estimated,Estimated,04/02/2024 12:00:00 AM,04/02/2024 11:59:59 PM,Estimated,Estimated,,3,some-lanes-closed,,,[],2023- 09/02 - On-Going Closure - RIGHT SHOULDER CLOSED,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""open"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""middle-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-106.440445 31.788724))
04/02/2024 08:43:42 PM,2,ELP_2023-09-01_00075+2024-04-03,ELP,Gateway North,,northbound,Trowbridge,,,,Estimated,Estimated,04/03/2024 12:00:00 AM,04/03/2024 11:59:59 PM,Estimated,Estimated,,3,some-lanes-closed,,,[],2023- 09/02 - On-Going Closure - RIGHT SHOULDER CLOSED,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""open"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""middle-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-106.440445 31.788724))
04/02/2024 08:43:42 PM,2,ELP_2023-09-01_00075+2024-04-04,ELP,Gateway North,,northbound,Trowbridge,,,,Estimated,Estimated,04/04/2024 12:00:00 AM,04/04/2024 11:59:59 PM,Estimated,Estimated,,3,some-lanes-closed,,,[],2023- 09/02 - On-Going Closure - RIGHT SHOULDER CLOSED,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""open"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""middle-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-106.440445 31.788724))
04/02/2024 08:43:42 PM,2,ELP_2023-09-01_00075+2024-04-05,ELP,Gateway North,,northbound,Trowbridge,,,,Estimated,Estimated,04/05/2024 12:00:00 AM,04/05/2024 11:59:59 PM,Estimated,Estimated,,3,some-lanes-closed,,,[],2023- 09/02 - On-Going Closure - RIGHT SHOULDER CLOSED,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""open"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""middle-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-106.440445 31.788724))
04/02/2024 08:43:42 PM,2,ELP_2023-09-01_00075+2024-04-06,ELP,Gateway North,,northbound,Trowbridge,,,,Estimated,Estimated,04/06/2024 12:00:00 AM,04/06/2024 11:59:59 PM,Estimated,Estimated,,3,some-lanes-closed,,,[],2023- 09/02 - On-Going Closure - RIGHT SHOULDER CLOSED,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""open"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""middle-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-106.440445 31.788724))
04/02/2024 08:43:42 PM,2,ELP_2023-09-01_00075+2024-04-07,ELP,Gateway North,,northbound,Trowbridge,,,,Estimated,Estimated,04/07/2024 12:00:00 AM,04/07/2024 11:59:59 PM,Estimated,Estimated,,3,some-lanes-closed,,,[],2023- 09/02 - On-Going Closure - RIGHT SHOULDER CLOSED,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""open"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""middle-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-106.440445 31.788724))
04/02/2024 08:43:42 PM,2,ELP_2023-09-01_00075+2024-04-08,ELP,Gateway North,,northbound,Trowbridge,,,,Estimated,Estimated,04/08/2024 12:00:00 AM,04/08/2024 11:59:59 PM,Estimated,Estimated,,3,some-lanes-closed,,,[],2023- 09/02 - On-Going Closure - RIGHT SHOULDER CLOSED,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""open"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""middle-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-106.440445 31.788724))
04/02/2024 08:43:42 PM,2,ELP_2023-09-01_00075+2024-04-09,ELP,Gateway North,,northbound,Trowbridge,,,,Estimated,Estimated,04/09/2024 12:00:00 AM,04/09/2024 11:59:59 PM,Estimated,Estimated,,3,some-lanes-closed,,,[],2023- 09/02 - On-Going Closure - RIGHT SHOULDER CLOSED,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""open"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""middle-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-106.440445 31.788724))
04/02/2024 08:43:42 PM,2,ELP_2023-09-01_00075+2024-04-10,ELP,Gateway North,,northbound,Trowbridge,,,,Estimated,Estimated,04/10/2024 12:00:00 AM,04/10/2024 11:59:59 PM,Estimated,Estimated,,3,some-lanes-closed,,,[],2023- 09/02 - On-Going Closure - RIGHT SHOULDER CLOSED,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""open"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""middle-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-106.440445 31.788724))
04/02/2024 08:43:42 PM,2,ELP_2023-09-01_00075+2024-04-11,ELP,Gateway North,,northbound,Trowbridge,,,,Estimated,Estimated,04/11/2024 12:00:00 AM,04/11/2024 11:59:59 PM,Estimated,Estimated,,3,some-lanes-closed,,,[],2023- 09/02 - On-Going Closure - RIGHT SHOULDER CLOSED,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""open"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""middle-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-106.440445 31.788724))
04/02/2024 08:43:42 PM,2,ELP_2023-09-01_00075+2024-04-12,ELP,Gateway North,,northbound,Trowbridge,,,,Estimated,Estimated,04/12/2024 12:00:00 AM,04/12/2024 11:59:59 PM,Estimated,Estimated,,3,some-lanes-closed,,,[],2023- 09/02 - On-Going Closure - RIGHT SHOULDER CLOSED,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""open"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""middle-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-106.440445 31.788724))
04/02/2024 08:43:42 PM,2,ELP_2023-09-01_00075+2024-04-13,ELP,Gateway North,,northbound,Trowbridge,,,,Estimated,Estimated,04/13/2024 12:00:00 AM,04/13/2024 11:59:59 PM,Estimated,Estimated,,3,some-lanes-closed,,,[],2023- 09/02 - On-Going Closure - RIGHT SHOULDER CLOSED,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""open"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""middle-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-106.440445 31.788724))
04/02/2024 08:43:42 PM,2,ELP_2023-09-01_00075+2024-04-14,ELP,Gateway North,,northbound,Trowbridge,,,,Estimated,Estimated,04/14/2024 12:00:00 AM,04/14/2024 11:59:59 PM,Estimated,Estimated,,3,some-lanes-closed,,,[],2023- 09/02 - On-Going Closure - RIGHT SHOULDER CLOSED,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""open"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""middle-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-106.440445 31.788724))
04/02/2024 08:43:42 PM,2,ELP_2023-09-01_00075+2024-04-15,ELP,Gateway North,,northbound,Trowbridge,,,,Estimated,Estimated,04/15/2024 12:00:00 AM,04/15/2024 11:59:59 PM,Estimated,Estimated,,3,some-lanes-closed,,,[],2023- 09/02 - On-Going Closure - RIGHT SHOULDER CLOSED,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""open"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""middle-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-106.440445 31.788724))
04/02/2024 08:43:42 PM,2,ELP_2023-11-30_00016+2024-04-02,ELP,IH-10,,eastbound,Trade Center,,,,Estimated,Estimated,04/02/2024 12:00:00 AM,04/02/2024 11:59:59 PM,Estimated,Estimated,,1,all-lanes-open,,,[],2023- 11/30 - On-Going Closure - AM LANE SHIFTS RIGHT ,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""open"", ""lane_type"": ""middle-lane""}]",,MULTIPOINT ((-106.583011 31.897717))
04/02/2024 08:43:42 PM,2,ELP_2023-11-30_00016+2024-04-03,ELP,IH-10,,eastbound,Trade Center,,,,Estimated,Estimated,04/03/2024 12:00:00 AM,04/03/2024 11:59:59 PM,Estimated,Estimated,,1,all-lanes-open,,,[],2023- 11/30 - On-Going Closure - AM LANE SHIFTS RIGHT ,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""open"", ""lane_type"": ""middle-lane""}]",,MULTIPOINT ((-106.583011 31.897717))
04/02/2024 08:43:42 PM,2,ELP_2023-11-30_00016+2024-04-04,ELP,IH-10,,eastbound,Trade Center,,,,Estimated,Estimated,04/04/2024 12:00:00 AM,04/04/2024 11:59:59 PM,Estimated,Estimated,,1,all-lanes-open,,,[],2023- 11/30 - On-Going Closure - AM LANE SHIFTS RIGHT ,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""open"", ""lane_type"": ""middle-lane""}]",,MULTIPOINT ((-106.583011 31.897717))
04/02/2024 08:43:42 PM,2,ELP_2023-11-30_00016+2024-04-05,ELP,IH-10,,eastbound,Trade Center,,,,Estimated,Estimated,04/05/2024 12:00:00 AM,04/05/2024 11:59:59 PM,Estimated,Estimated,,1,all-lanes-open,,,[],2023- 11/30 - On-Going Closure - AM LANE SHIFTS RIGHT ,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""open"", ""lane_type"": ""middle-lane""}]",,MULTIPOINT ((-106.583011 31.897717))
